sid,aid,routes,month,dow,dep,arr,nTrans,tway,OriLat,OriLon,DesLat,DesLon,OriZone,DesZone,oppo,typeD,nwDist,eucDist,caruse
167748,,18,8,Monday,437,464,0,0,44.901637,-93.278217,44.829938,-93.278589,Minneapolis Market Area II,Hennepin Market Area III,1,Ed,4.953974794,4.953962479,0
167751,,21,9,Tuesday,458,488,0,0,44.948286,-93.252124,44.954666,-93.16683,Minneapolis Market Area I,Saint Paul Market Area I,1,W,4.193674465,4.19366404,0
167754,,5,8,Monday,445.5,498.5,0,0,44.860002,-93.252399,44.975642,-93.269091,Hennepin Market Area II,Minneapolis Downtown,0,So,8.031558606,8.03153864,0
167755,,21,8,Monday,456,470,0,0,44.948304,-93.250114,44.948986,-93.23456,Minneapolis Market Area I,Minneapolis Market Area I,1,W,0.761969785,0.761967891,0
167758,,5,8,Monday,420,462,0,0,44.895974,-93.262752,44.975642,-93.269091,Minneapolis Market Area II,Minneapolis Downtown,1,W,5.513267363,5.513253658,0
167760,,21,8,Monday,426.5,448.5,0,0,44.948244,-93.239165,44.948356,-93.169269,Minneapolis Market Area I,Saint Paul Market Area I,1,W,3.417566952,3.417558456,0
167763,,21,9,Wednesday,422.5,430.5,0,0,44.946675,-93.138826,44.946687,-93.149045,Saint Paul Market Area I,Saint Paul Market Area I,0,O,0.499657709,0.499656467,0
167766,,18,8,Monday,422,439,0,0,44.815448,-93.294193,44.825009,-93.288408,Hennepin Market Area III,Hennepin Market Area III,1,W,0.718613601,0.718611815,0
167771,,21,8,Monday,425.5,438.5,0,0,44.946679,-93.146406,44.955826,-93.159681,Saint Paul Market Area I,Saint Paul Market Area I,1,W,0.905940111,0.905937859,0
167772,,21,9,Thursday,458,481,0,0,44.946533,-93.126716,44.947343,-93.084932,Saint Paul Market Area I,Saint Paul Downtown,1,W,2.043791066,2.043785985,0
167774,,5,8,Monday,426.5,449.5,0,0,44.955396,-93.262503,44.980668,-93.278317,Minneapolis Market Area I,Minneapolis Downtown,1,W,1.909674489,1.909669742,0
167778,,21,8,Monday,421,449,0,0,44.948498,-93.172012,44.948444,-93.260433,Saint Paul Market Area I,Minneapolis Market Area I,1,W,4.323337892,4.323327144,0
167786,,21,8,Monday,428.5,449.5,0,0,44.948419,-93.207439,44.948444,-93.260433,Minneapolis Market Area II,Minneapolis Market Area I,0,W,2.591137103,2.591130662,0
167787,,21,10,Monday,505.5,519.5,0,0,44.948955,-93.090174,44.948151,-93.105203,Saint Paul Downtown,Saint Paul Downtown,1,W,0.736938249,0.736936417,0
167789,,18,9,Thursday,498,507,0,0,44.879747,-93.278062,44.892838,-93.278004,Hennepin Market Area II,Minneapolis Market Area II,0,W,0.90450865,0.904506401,0
167790,,21,8,Monday,426.5,445.5,0,0,44.948444,-93.260433,44.949166,-93.294269,Minneapolis Market Area I,Minneapolis Market Area I,1,W,1.655159894,1.65515578,0
167792,,3,8,Monday,524.5,550.5,0,0,44.976248,-93.183784,44.974371,-93.236936,Saint Paul Market Area II,Univ of Minnesota,1,Ed,2.602095779,2.602089311,0
167794,,68_21,8,Monday,481.79,540.21,1,0,44.98451,-93.091878,44.948467,-93.187131,Saint Paul Market Area II,Saint Paul Market Area I,1,Ed,7.218434047,5.281373212,0
167799,,901,10,Wednesday,501.5,523.5,0,1,44.920758,-93.219847,44.978597,-93.269919,Minneapolis Market Area II,Minneapolis Downtown,1,W,4.686624801,4.68661315,0
167801,,18,10,Thursday,485.5,499.5,0,0,44.903783,-93.277996,44.93397,-93.277822,Minneapolis Market Area II,Minneapolis Market Area I,1,W,2.085745592,2.085740407,0
167802,,21,9,Tuesday,523.5,536.5,0,0,44.946287,-93.095828,44.94659,-93.108705,Saint Paul Downtown,Saint Paul Market Area I,0,So,0.629967638,0.629966072,0
167803,,3,8,Monday,519,540,0,0,44.988021,-93.215016,44.974371,-93.236936,Minneapolis Market Area II,Univ of Minnesota,1,W,1.54064386,1.427649748,0
167804,,18,10,Thursday,481,499,0,0,44.899603,-93.278008,44.937613,-93.277812,Minneapolis Market Area II,Minneapolis Market Area I,1,W,2.626264891,2.626258362,0
167806,,21,9,Wednesday,487.5,503.5,0,0,44.946677,-93.141422,44.955227,-93.167164,Saint Paul Market Area I,Saint Paul Market Area I,1,W,1.390392823,1.390389367,0
167809,,18,8,Monday,491,511,0,0,44.930377,-93.27783,44.957237,-93.277779,Minneapolis Market Area I,Minneapolis Market Area I,1,W,1.855855538,1.855850924,0
167811,,21,10,Thursday,527.5,568.5,0,0,44.955817,-93.164062,44.948437,-93.277066,Saint Paul Market Area I,Minneapolis Market Area I,1,W,5.548798673,5.548784879,0
167818,,21,8,Monday,492,522,0,0,44.948445,-93.220187,44.948444,-93.287756,Minneapolis Market Area II,Minneapolis Market Area I,1,W,3.30377975,3.303771537,0
167819,,21,9,Wednesday,575.5,607.5,0,0,44.948284,-93.293373,44.94826,-93.236137,Minneapolis Market Area I,Minneapolis Market Area I,1,W,2.798549201,2.798542244,0
167821,,6_612,10,Thursday,469.12,522.88,1,0,44.964512,-93.290093,44.921239,-93.427263,Minneapolis Market Area I,Hennepin Market Area III,1,W,7.706861462,7.343149916,0
167823,,21_901,9,Monday,543.15,575.85,1,1,44.948271,-93.274394,44.902785,-93.202297,Minneapolis Market Area I,Airport and MoA,1,W,5.359045487,4.722699431,0
167824,,21,10,Monday,546,563,0,0,44.948444,-93.260433,44.949307,-93.295521,Minneapolis Market Area I,Minneapolis Market Area I,1,W,1.716660272,1.716656005,0
167828,,21_612,8,Monday,574,605,1,0,44.948438,-93.275192,44.927108,-93.362112,Minneapolis Market Area I,Hennepin Market Area II,0,W,4.641054202,4.498212899,0
167830,,21,9,Wednesday,539,575,0,0,44.94829,-93.290851,44.948279,-93.212889,Minneapolis Market Area I,Minneapolis Market Area II,0,O,3.81194456,3.811935084,0
167831,,18,8,Monday,542,570,0,0,44.97712,-93.272189,44.941468,-93.278002,Minneapolis Downtown,Minneapolis Market Area I,1,Home,2.479667946,2.479661782,0
167832,,612_6,8,Monday,571.5,628.5,1,0,44.924256,-93.413896,44.976718,-93.272273,Hennepin Market Area II,Minneapolis Downtown,1,W,8.176183931,7.815974936,0
167835,,21,8,Monday,560,591,0,0,44.948289,-93.29649,44.948304,-93.241563,Minneapolis Market Area I,Minneapolis Market Area I,1,W,2.685650577,2.6856439,0
167836,,21,10,Thursday,543,560,0,0,44.94829,-93.290851,44.948302,-93.270134,Minneapolis Market Area I,Minneapolis Market Area I,1,W,1.01295606,1.012953542,0
167839,,5,10,Monday,553.5,563.5,0,0,44.972007,-93.264035,44.962877,-93.262661,Minneapolis Downtown,Minneapolis Market Area I,1,W,0.634391758,0.634390181,0
167845,,612_6,8,Monday,576.5,642.5,1,0,44.92849,-93.355265,44.974697,-93.224898,Hennepin Market Area II,Univ of Minnesota,1,Ed,7.190466826,7.129092533,0
167847,2022-09-07_35752621_2,21,9,Wednesday,536.5,546.5,0,0,44.9483,-93.247639,44.948304,-93.241563,Minneapolis Market Area I,Minneapolis Market Area I,1,W,0.297085564,0.297084825,0
167848,,4_21,9,Wednesday,529.87,575.13,1,0,44.912435,-93.288178,44.948279,-93.212889,Minneapolis Market Area II,Minneapolis Market Area II,1,O,6.23711657,4.436777365,0
167849,,18,8,Monday,537.5,552.5,0,0,44.953878,-93.278002,44.946526,-93.278823,Minneapolis Market Area I,Minneapolis Market Area I,1,W,0.50955975,0.509558483,0
167852,,21,8,Monday,598.5,607.5,0,0,44.948431,-93.265656,44.948395,-93.279861,Minneapolis Market Area I,Minneapolis Market Area I,1,O,0.694556561,0.694554835,0
167853,,5,8,Monday,554,567,0,0,44.957476,-93.262668,44.93968,-93.262673,Minneapolis Market Area I,Minneapolis Market Area I,0,O,1.229589575,1.229586519,0
167855,,17_612,10,Thursday,516,548,1,0,44.957447,-93.295508,44.926028,-93.380633,Minneapolis Market Area I,Hennepin Market Area II,0,Home,4.695915183,4.694275048,0
167856,,21,8,Monday,583,618,0,0,44.948286,-93.252124,44.954699,-93.156966,Minneapolis Market Area I,Saint Paul Market Area I,1,Sh,4.673792491,4.673780873,0
167857,,21,8,Monday,588,615,0,0,44.948282,-93.279865,44.94826,-93.236137,Minneapolis Market Area I,Minneapolis Market Area I,1,Sh,2.13807689,2.138071575,0
167859,,21,8,Monday,570.5,590.5,0,0,44.94826,-93.236137,44.948335,-93.180905,Minneapolis Market Area I,Saint Paul Market Area I,0,Home,2.700568294,2.700561581,0
167860,,18,8,Monday,535.5,549.5,0,0,44.934254,-93.278003,44.923339,-93.278046,Minneapolis Market Area I,Minneapolis Market Area I,1,W,0.75415948,0.754157605,0
167861,,21,9,Thursday,541.5,574.5,0,0,44.949243,-93.262056,44.948356,-93.169269,Minneapolis Market Area I,Saint Paul Market Area I,1,W,4.537225357,4.537214078,0
167863,,21,8,Monday,557.5,575.5,0,0,44.948275,-93.260307,44.948293,-93.231752,Minneapolis Market Area I,Minneapolis Market Area I,1,Sh,1.39619453,1.396191059,0
167864,,18,8,Monday,532,555,0,0,44.936035,-93.277992,44.892468,-93.278212,Minneapolis Market Area I,Minneapolis Market Area II,1,O,3.010219712,3.010212229,0
167868,,5,9,Wednesday,543,557,0,0,44.874654,-93.268105,44.859134,-93.239516,Hennepin Market Area II,Airport and MoA,1,W,1.761788748,1.761784368,0
167869,,3,8,Monday,580,602,0,0,44.975743,-93.106017,44.947461,-93.094522,Saint Paul Market Area I,Saint Paul Downtown,1,W,2.033328033,2.033322979,0
167872,,70,10,Monday,514.5,547.5,0,0,44.946749,-93.092106,44.95279,-93.012539,Saint Paul Downtown,Saint Paul Market Area II,1,Sh,3.912747386,3.912737659,0
167882,,21,8,Monday,619.5,648.5,0,0,44.948244,-93.239165,44.955561,-93.158839,Minneapolis Market Area I,Saint Paul Market Area I,1,Sh,3.959936438,3.959926594,0
167884,,70,9,Wednesday,531.5,546.5,0,0,44.94873,-93.039157,44.948681,-93.025383,Saint Paul Market Area II,Saint Paul Market Area II,1,O,0.673486913,0.673485239,0
167885,,21,8,Monday,602,632,0,0,44.941694,-93.191803,44.948444,-93.260433,Saint Paul Market Area I,Minneapolis Market Area I,1,O,3.387911961,3.387903539,0
167888,,5,8,Monday,617.5,669.5,0,0,44.853778,-93.238644,44.972836,-93.262431,Airport and MoA,Minneapolis Downtown,1,W,8.307958467,8.307937814,0
167889,,902_923_722,8,Monday,653.57,763.43,2,1,44.948226,-93.08672,45.097186,-93.320571,Saint Paul Downtown,Hennepin Market Area III,1,O,18.28808729,15.38398418,0
167890,,21,8,Monday,601,615,0,0,44.948296,-93.257733,44.948304,-93.241563,Minneapolis Market Area I,Minneapolis Market Area I,1,W,0.790630786,0.790628821,0
167891,,70,10,Monday,623,645,0,0,44.948752,-93.055607,44.948955,-93.090174,Saint Paul Market Area II,Saint Paul Downtown,1,O,1.690208334,1.690204133,0
167892,,612,9,Thursday,600,612,0,0,44.924333,-93.411666,44.923236,-93.406366,Hennepin Market Area II,Hennepin Market Area II,0,Home,0.270000135,0.269999463,0
167897,,21,10,Monday,616,629,0,0,44.947215,-93.093876,44.948278,-93.108018,Saint Paul Downtown,Saint Paul Market Area I,0,Ed,0.695361444,0.695359715,0
167898,,5,10,Tuesday,607.5,646.5,0,0,44.864116,-93.268021,44.965041,-93.26248,Hennepin Market Area II,Minneapolis Market Area I,1,Sh,6.978531762,6.978514414,0
167899,,21,10,Thursday,649,659,0,0,44.948467,-93.234037,44.948426,-93.252922,Minneapolis Market Area I,Minneapolis Market Area I,1,Sh,0.923384602,0.923382307,0
167900,,18,8,Monday,607.5,620.5,0,0,44.863599,-93.278165,44.895476,-93.278003,Hennepin Market Area II,Minneapolis Market Area II,0,Home,2.202510653,2.202505178,0
167901,,21,9,Monday,627.5,645.5,0,0,44.94941,-93.262441,44.950122,-93.297402,Minneapolis Market Area I,Minneapolis Market Area I,1,W,1.71012246,1.710118209,0
167902,,612,9,Wednesday,620,638,0,0,44.929095,-93.353366,44.94517,-93.323065,Hennepin Market Area II,Minneapolis Market Area I,1,So,1.851659312,1.851654709,0
167903,,18,9,Thursday,629.5,664.5,0,0,44.92316,-93.277847,44.978664,-93.270626,Minneapolis Market Area II,Minneapolis Downtown,1,W,3.851189258,3.851179685,0
167904,,21,8,Monday,594,620,0,0,44.948296,-93.257733,44.948307,-93.227253,Minneapolis Market Area I,Minneapolis Market Area I,0,Home,1.49034004,1.490313154,0
167906,,219_64,8,Thursday,970,1021,1,0,45.036311,-92.984911,44.977577,-93.032165,Ramsey Market Area III,Saint Paul Market Area II,0,Home,4.779345242,4.669767975,0
167908,,70_902,10,Thursday,615.86,651.14,1,1,44.951207,-93.055649,44.955741,-93.127216,Saint Paul Market Area II,Saint Paul Market Area I,1,Sh,3.644570953,3.513247573,0
167910,,612_6,10,Tuesday,612,652,1,0,44.927566,-93.358126,44.973,-93.284325,Hennepin Market Area II,Minneapolis Downtown,1,Ed,5.041679062,4.782851868,0
167911,,18,9,Thursday,621.5,628.5,0,0,44.954773,-93.277773,44.957237,-93.277779,Minneapolis Market Area I,Minneapolis Market Area I,1,W,0.170246862,0.170246439,0
167914,,21_6,9,Tuesday,643.4,666.6,1,0,44.948438,-93.275192,44.9725,-93.285681,Minneapolis Market Area I,Minneapolis Downtown,1,W,2.778197098,1.739831866,0
167917,,5,8,Monday,595,612,0,0,44.968729,-93.262466,44.977311,-93.273066,Minneapolis Downtown,Minneapolis Downtown,1,Sh,0.787542597,0.787540639,0
167919,,21_901,9,Monday,699.65,754.35,1,1,44.950066,-93.297867,44.874102,-93.224116,Minneapolis Market Area I,Airport and MoA,1,Sh,8.068848254,6.36800214,0
167925,,21,9,Monday,663,679,0,0,44.94832,-93.245046,44.948273,-93.21671,Minneapolis Market Area I,Minneapolis Market Area II,0,W,1.385489798,1.385486353,0
167927,,70,10,Thursday,705,721,0,0,44.948671,-93.045546,44.948681,-93.025383,Saint Paul Market Area II,Saint Paul Market Area II,0,So,0.985868186,0.985865735,0
167928,,21,9,Wednesday,602,637,0,0,44.948419,-93.216372,44.950122,-93.297402,Minneapolis Market Area II,Minneapolis Market Area I,0,Sh,3.963700955,3.963691102,0
167933,,612_21_901,9,Thursday,702.39,797.61,2,1,44.90626,-93.413715,44.874102,-93.224116,Hennepin Market Area II,Airport and MoA,0,W,14.51353238,9.53295425,0
167938,,18,8,Monday,657,672,0,0,44.965341,-93.277917,44.953878,-93.278002,Minneapolis Downtown,Minneapolis Market Area I,1,W,0.792030741,0.792028773,0
167947,,18,9,Thursday,663.5,684.5,0,0,44.939676,-93.278018,44.90411,-93.2782,Minneapolis Market Area I,Minneapolis Market Area II,0,W,2.457398781,2.457392672,0
167951,,70,8,Monday,683,707,0,0,44.951207,-93.055649,44.945243,-93.097607,Saint Paul Market Area II,Saint Paul Downtown,1,O,2.092508111,2.092502909,0
167952,,21,9,Tuesday,671.5,691.5,0,0,44.948452,-93.189719,44.948483,-93.235763,Saint Paul Market Area I,Minneapolis Market Area I,1,Sh,2.251317966,2.251312369,0
167953,,5,9,Wednesday,666,720,0,0,45.058933,-93.320728,44.955687,-93.262696,Hennepin Market Area II,Minneapolis Market Area I,1,O,7.677239507,7.677220422,0
167954,,21_11,8,Monday,704.21,732.79,1,0,44.94829,-93.290851,44.921585,-93.270309,Minneapolis Market Area I,Minneapolis Market Area II,1,So,2.8623675,2.10079826,0
167956,,902,8,Monday,675.5,717.5,0,1,44.97496,-93.259658,44.94613,-93.092306,Minneapolis Downtown,Saint Paul Downtown,1,Home,8.421630539,8.421609604,0
167960,,5,8,Monday,662,746,0,0,45.045933,-93.320318,44.859774,-93.243433,Hennepin Market Area II,Airport and MoA,0,W,13.40049988,13.40046657,0
167971,,902,9,Tuesday,673,713,0,1,44.976796,-93.265899,44.954023,-93.097507,Minneapolis Downtown,Saint Paul Downtown,0,Sh,8.382511551,8.382490714,0
167972,,21,10,Thursday,759.5,779.5,0,0,44.948445,-93.220187,44.948444,-93.260433,Minneapolis Market Area II,Minneapolis Market Area I,1,Sh,1.967824296,1.967819405,0
167974,,612,8,Monday,687.5,702.5,0,0,44.925419,-93.386563,44.926834,-93.361586,Hennepin Market Area II,Hennepin Market Area II,1,So,1.225155163,1.225152117,0
167976,,21,9,Wednesday,730,772,0,0,44.946638,-93.129859,44.948505,-93.239741,Saint Paul Market Area I,Minneapolis Market Area I,1,Sh,5.374218204,5.374204845,0
167977,,5,9,Tuesday,759.5,827.5,0,0,45.001616,-93.295703,44.859774,-93.243433,Minneapolis Market Area I,Airport and MoA,0,Home,10.12813428,10.12810911,0
167980,,901,9,Wednesday,674.5,704.5,0,1,44.980074,-93.273244,44.88077,-93.205,Minneapolis Downtown,Airport and MoA,0,W,7.629623325,7.629604359,0
167982,,21,9,Wednesday,730,772,0,0,44.946638,-93.129859,44.948505,-93.239741,Saint Paul Market Area I,Minneapolis Market Area I,1,Sh,5.374218204,5.374204845,0
167983,,5,10,Monday,739.5,766.5,0,0,45.00598,-93.308374,44.977267,-93.276084,Minneapolis Market Area II,Minneapolis Downtown,1,Sh,2.535440439,2.535434136,0
167985,,21,10,Thursday,737.5,747.5,0,0,44.9483,-93.247639,44.948304,-93.241563,Minneapolis Market Area I,Minneapolis Market Area I,0,O,0.297085564,0.297084825,0
167989,,21_18,8,Monday,744.08,770.92,1,0,44.948427,-93.257956,44.917626,-93.278065,Minneapolis Market Area I,Minneapolis Market Area II,1,O,3.213216636,2.344299236,0
167990,,21,8,Monday,756,794,0,0,44.946148,-93.097248,44.948473,-93.178369,Saint Paul Downtown,Saint Paul Market Area I,1,Home,3.96965523,3.969645362,0
167991,,21,10,Thursday,726.5,765.5,0,0,44.948286,-93.252124,44.948674,-93.156908,Minneapolis Market Area I,Saint Paul Market Area I,1,Ed,4.655654337,4.655642764,0
167994,,5,9,Thursday,734.5,752.5,0,0,44.971095,-93.262426,44.949257,-93.262735,Minneapolis Downtown,Minneapolis Market Area I,1,Sh,1.508941487,1.508937736,0
167995,,18,9,Monday,721.5,743.5,0,0,44.946526,-93.278823,44.91281,-93.27816,Minneapolis Market Area I,Minneapolis Market Area II,0,Home,2.329785068,2.329779276,0
167996,,21,9,Tuesday,732.5,757.5,0,0,44.948289,-93.29649,44.949243,-93.262056,Minneapolis Market Area I,Minneapolis Market Area I,0,O,1.684936922,1.684932734,0
167999,,21,10,Thursday,741,800,0,0,44.946325,-93.098932,44.948427,-93.257956,Saint Paul Downtown,Minneapolis Market Area I,1,Home,7.776819441,7.776800109,0
168001,,902,10,Thursday,1300.5,1322.5,0,1,44.982905,-93.277396,44.971754,-93.215303,Minneapolis Downtown,Univ of Minnesota,1,So,3.132267304,3.132259518,0
168003,,5,9,Wednesday,734,766,0,0,44.934249,-93.267589,44.859774,-93.243433,Minneapolis Market Area I,Airport and MoA,1,Sh,5.279555238,5.279542113,0
168004,,21,8,Monday,725.5,774.5,0,0,44.955227,-93.167164,44.948443,-93.290449,Saint Paul Market Area I,Minneapolis Market Area I,1,Home,6.046204727,6.046189697,0
168007,,21,9,Tuesday,758.5,769.5,0,0,44.948293,-93.288378,44.948282,-93.279865,Minneapolis Market Area I,Minneapolis Market Area I,0,O,0.416243009,0.416241975,0
168008,,74_902,9,Tuesday,702.08,739.92,1,1,44.966752,-93.025128,44.955741,-93.127216,Saint Paul Market Area I,Saint Paul Market Area I,0,Sh,5.502864925,5.049215198,0
168010,,612,8,Monday,739.5,755.5,0,0,44.927412,-93.370214,44.931442,-93.34573,Hennepin Market Area II,Hennepin Market Area II,0,Home,1.229098762,1.229095706,0
168012,,21,9,Tuesday,725,746,0,0,44.94649,-93.113576,44.947343,-93.084932,Saint Paul Market Area I,Saint Paul Downtown,1,Sh,1.401785144,1.401781659,0
168013,,5,9,Tuesday,733.5,745.5,0,0,44.859687,-93.263323,44.859774,-93.243433,Hennepin Market Area II,Airport and MoA,1,Sh,0.972538212,0.972535795,0
168014,,902,10,Monday,725,760,0,1,44.95575,-93.137323,44.978597,-93.269919,Saint Paul Market Area I,Minneapolis Downtown,1,Sh,6.672682466,6.672665879,0
168021,,612,8,Monday,743,757,0,0,44.94517,-93.323065,44.948327,-93.304977,Minneapolis Market Area I,Minneapolis Market Area I,1,O,0.910913211,0.910910947,0
168027,,5,8,Monday,786,863,0,0,44.860113,-93.242903,45.023811,-93.295554,Airport and MoA,Minneapolis Market Area II,0,Home,11.59975764,11.5997288,0
168029,,21,8,Monday,808.5,820.5,0,0,44.948275,-93.260307,44.948286,-93.252124,Minneapolis Market Area I,Minneapolis Market Area I,1,Sh,0.400107719,0.400106724,0
168032,,68_902,8,Monday,860.65,920.35,1,1,44.90864,-93.080506,44.971988,-93.246139,Dakota Market Area II,Univ of Minnesota,1,Home,10.56789105,9.20568666,0
168055,,902,10,Wednesday,789.5,813.5,0,1,44.955718,-93.157728,44.971988,-93.246139,Saint Paul Market Area I,Univ of Minnesota,1,Home,4.466623828,4.466612725,0
168057,,21_901,9,Tuesday,858.15,902.85,1,1,44.948277,-93.276836,44.874102,-93.224116,Minneapolis Market Area I,Airport and MoA,1,Sh,7.03778153,5.736756665,0
168058,,10,10,Thursday,848,859,0,0,45.016632,-93.247225,45.020215,-93.247221,Minneapolis Market Area II,Minneapolis Market Area II,1,W,0.247562415,0.2475618,1
168062,,32_65,9,Tuesday,844.61,916.39,1,0,45.027808,-93.335252,44.957742,-93.126449,Hennepin Market Area II,Saint Paul Market Area I,0,Home,12.54982036,11.29901003,0
168064,,32_17,10,Monday,848.27,943.73,1,0,45.013155,-93.288324,44.950104,-93.298358,Minneapolis Market Area II,Minneapolis Market Area I,0,Sh,10.54055385,4.383947935,0
168067,,10_32,8,Monday,828.12,868.88,1,0,45.051678,-93.247731,45.014067,-93.177291,Anoka Market Area II,Ramsey Market Area III,1,W,6.101751389,4.314540287,0
168069,,10,8,Monday,881.5,912.5,0,0,44.974805,-93.273893,45.005841,-93.247232,Minneapolis Downtown,Minneapolis Market Area II,0,W,2.509530242,2.509524004,0
168072,,68,9,Thursday,912,959,0,0,44.991823,-93.105359,44.894601,-93.080729,Saint Paul Market Area II,Dakota Market Area III,1,W,6.82451367,6.824496705,0
168074,,901,9,Wednesday,914,928,0,1,44.94836,-93.238864,44.975101,-93.259722,Minneapolis Market Area I,Minneapolis Downtown,0,Home,2.110411527,2.110406281,0
168075,,10,9,Monday,866.5,878.5,0,0,45.108173,-93.253597,45.107327,-93.238253,Anoka Market Area III,Anoka Market Area III,1,Home,0.752517068,0.752515197,0
